recording_id,domain,source_frame_index,timestamp_ns,timestamp_s,side,state_candidate,state_confidence,evaluable,missing_mask_penalised,is_ground_truth,review_required,rationale,left_hand_visible,left_hand_partially_visible,left_hand_occluded,left_hand_out_of_frame,left_hand_motion_blurred,left_arm_visible,hand_tracking_available,hand_tracking_valid,hand_segmentation_proxy_available,right_hand_visible,right_hand_partially_visible,right_hand_occluded,right_hand_out_of_frame,right_hand_motion_blurred,right_arm_visible
motorcycle_5ab8604a14df,motorcycle,14198,3121353786842,3121.353786842,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14199,3121420460906,3121.420460906,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14199,3121420460906,3121.420460906,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14200,3121487128467,3121.487128467,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14200,3121487128467,3121.487128467,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14201,3121553796583,3121.553796583,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14201,3121553796583,3121.553796583,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14202,3121620451488,3121.620451488,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14202,3121620451488,3121.620451488,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14203,3121687112947,3121.687112947,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14203,3121687112947,3121.687112947,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14204,3121753774352,3121.753774352,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14204,3121753774352,3121.753774352,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14205,3121820435811,3121.820435811,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14205,3121820435811,3121.820435811,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14206,3121887097217,3121.887097217,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14206,3121887097217,3121.887097217,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14207,3121953758676,3121.953758676,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14207,3121953758676,3121.953758676,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14208,3122020420081,3122.020420081,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14208,3122020420081,3122.020420081,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14209,3122087081540,3122.08708154,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14209,3122087081540,3122.08708154,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14210,3122153742946,3122.153742946,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14210,3122153742946,3122.153742946,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14211,3122220404405,3122.220404405,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14211,3122220404405,3122.220404405,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14212,3122287065810,3122.28706581,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14212,3122287065810,3122.28706581,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14213,3122353727270,3122.35372727,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14213,3122353727270,3122.35372727,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14214,3122420376019,3122.420376019,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14214,3122420376019,3122.420376019,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14215,3122487031321,3122.487031321,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14215,3122487031321,3122.487031321,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14216,3122553686123,3122.553686123,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14216,3122553686123,3122.553686123,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14217,3122620354030,3122.62035403,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14217,3122620354030,3122.62035403,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14218,3122687015487,3122.687015487,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14218,3122687015487,3122.687015487,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14219,3122753676946,3122.753676946,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14219,3122753676946,3122.753676946,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14220,3122820338354,3122.820338354,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14220,3122820338354,3122.820338354,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14221,3122886999811,3122.886999811,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14221,3122886999811,3122.886999811,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14222,3122953661218,3122.953661218,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14222,3122953661218,3122.953661218,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14223,3123020322675,3123.020322675,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14223,3123020322675,3123.020322675,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14224,3123086996739,3123.086996739,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14224,3123086996739,3123.086996739,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14225,3123153676956,3123.153676956,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14225,3123153676956,3123.153676956,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14226,3123220338520,3123.22033852,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14226,3123220338520,3123.22033852,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14227,3123286993477,3123.286993477,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14227,3123286993477,3123.286993477,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14228,3123353654884,3123.353654884,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14228,3123353654884,3123.353654884,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14229,3123420316342,3123.420316342,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14229,3123420316342,3123.420316342,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14230,3123486990405,3123.486990405,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14230,3123486990405,3123.486990405,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14231,3123553658519,3123.553658519,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14231,3123553658519,3123.553658519,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14232,3123620326082,3123.620326082,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14232,3123620326082,3123.620326082,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14233,3123686980987,3123.686980987,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14233,3123686980987,3123.686980987,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14234,3123753642446,3123.753642446,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14234,3123753642446,3123.753642446,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14235,3123820303854,3123.820303854,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14235,3123820303854,3123.820303854,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14236,3123886977967,3123.886977967,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14236,3123886977967,3123.886977967,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14237,3123953646031,3123.953646031,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14237,3123953646031,3123.953646031,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14238,3124020313592,3124.020313592,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14238,3124020313592,3124.020313592,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14239,3124086969051,3124.086969051,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14239,3124086969051,3124.086969051,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14240,3124153630456,3124.153630456,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14240,3124153630456,3124.153630456,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14241,3124220291916,3124.220291916,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14241,3124220291916,3124.220291916,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14242,3124286953373,3124.286953373,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14242,3124286953373,3124.286953373,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14243,3124353614780,3124.35361478,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14243,3124353614780,3124.35361478,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14244,3124420276237,3124.420276237,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14244,3124420276237,3124.420276237,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14245,3124486937645,3124.486937645,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14245,3124486937645,3124.486937645,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14246,3124553599102,3124.553599102,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14246,3124553599102,3124.553599102,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14247,3124620273165,3124.620273165,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14247,3124620273165,3124.620273165,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14248,3124686940727,3124.686940727,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14248,3124686940727,3124.686940727,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14249,3124753608290,3124.75360829,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14249,3124753608290,3124.75360829,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14250,3124820276406,3124.820276406,left,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14250,3124820276406,3124.820276406,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14251,3124886943967,3124.886943967,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14251,3124886943967,3124.886943967,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14252,3124953611530,3124.95361153,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,14252,3124953611530,3124.95361153,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,14253,3125020279644,3125.020279644,left,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",False,False,False,False,False,,True,False,True,,,,,,
